#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
time [ms], BMP temp [degC], BMP pres [mbar], BMP alt [m], BNO x [deg], BNO y [deg], BNO z [deg], BNO xa [m/s^2], BNO ya [], BNO za [], BNO xg [rad/s], BNO yg [], BNO zg [], BNO xm [uT], BNO ym [], BNO zm [], GPS lat [deg.min], GPS lon [deg.min], GPS speed [m/s], GPS angle [deg], GPS alt [m], GPS sat [#], ICM temp [degC], ICM accel x [m/s^2], ICM accel y [m/s^2], ICM accel z [m/s^2], ICM gyro x [rad/s], ICM gyro y [rad/s], ICM gyro z [rad/s], ICM mag x [], ICM mag y [], ICM mag z []
108533, 23.12, 994.23, 159.59, 175.44, -10.56, 172.56, -0.65, -1.92, -9.89, -0.65, -1.92, -9.89, -0.65, -1.92, -9.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.37, 0.67, -9.70, -0.51, -0.12, 0.74, -14.55, 20.25, -71.25
108584, 23.12, 994.23, 159.54, 177.62, -10.75, 171.31, -0.54, -2.00, -9.01, -0.54, -2.00, -9.01, -0.54, -2.00, -9.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, 0.58, 0.58, -8.99, -0.28, 0.11, 0.68, -14.55, 20.25, -71.25
108631, 23.12, 994.23, 159.59, 179.69, -11.25, 170.81, -0.63, -1.28, -8.08, -0.63, -1.28, -8.08, -0.63, -1.28, -8.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 1.04, -0.04, -8.17, -0.43, 0.43, 0.55, -15.75, 19.65, -69.30
108679, 23.12, 994.22, 159.69, 181.37, -12.69, 169.81, -1.92, -1.78, -7.12, -1.92, -1.78, -7.12, -1.92, -1.78, -7.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 1.22, 0.72, -7.40, -0.67, 0.14, 0.90, -15.75, 19.65, -69.30
108723, 23.12, 994.21, 159.75, 183.44, -13.44, 168.69, -0.87, -2.32, -7.23, -0.87, -2.32, -7.23, -0.87, -2.32, -7.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.90, 0.85, -7.10, -0.27, -0.23, 0.92, -18.75, 20.40, -68.55
108767, 23.12, 994.21, 159.77, 186.25, -13.56, 168.25, -0.89, -2.00, -6.91, -0.89, -2.00, -6.91, -0.89, -2.00, -6.91, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.84, 0.48, -6.96, -0.01, -0.28, 0.85, -18.75, 20.40, -68.55
108817, 23.12, 994.20, 159.84, 188.81, -13.25, 168.75, -0.99, -1.58, -6.90, -0.99, -1.58, -6.90, -0.99, -1.58, -6.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 1.01, 0.09, -7.46, -0.01, -0.23, 0.87, -19.95, 19.50, -67.35
108860, 23.12, 994.19, 159.91, 190.87, -13.13, 169.19, -0.97, -1.67, -7.19, -0.97, -1.67, -7.19, -0.97, -1.67, -7.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, 0.96, 0.34, -7.85, -0.21, -0.40, 0.80, -19.95, 19.50, -67.35
108905, 23.12, 994.20, 159.85, 193.31, -12.56, 169.12, -0.55, -1.88, -7.86, -0.55, -1.88, -7.86, -0.55, -1.88, -7.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, 0.87, 0.54, -8.68, -0.33, -0.49, 0.53, -19.95, 19.50, -67.35
108953, 23.12, 994.18, 159.95, 194.75, -11.69, 168.62, -0.63, -2.09, -8.84, -0.63, -2.09, -8.84, -0.70, -2.10, -9.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, 0.98, 0.78, -9.35, -0.39, -0.38, 0.20, -20.10, 17.40, -67.95
109005, 23.12, 994.18, 159.97, 195.56, -10.88, 167.69, -0.98, -2.10, -9.76, -0.98, -2.10, -9.76, -0.98, -2.10, -9.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, 1.31, 0.77, -9.84, -0.14, 0.08, -0.06, -20.10, 17.40, -67.95
109050, 23.12, 994.18, 159.97, 195.44, -11.00, 167.19, -1.48, -1.96, -9.63, -1.48, -1.96, -9.63, -1.48, -1.96, -9.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 1.74, 0.43, -9.90, -0.10, 0.03, -0.11, -20.10, 17.40, -67.95
109095, 23.12, 994.18, 160.00, 195.25, -10.94, 166.87, -1.88, -1.68, -9.37, -1.88, -1.68, -9.37, -1.88, -1.68, -9.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 1.76, 0.43, -9.92, -0.21, -0.17, -0.08, -20.10, 17.40, -67.95
109144, 23.12, 994.18, 159.99, 195.12, -10.44, 166.37, -1.86, -1.67, -9.51, -1.86, -1.67, -9.51, -1.85, -1.74, -9.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 1.64, 0.45, -9.86, -0.24, -0.30, -0.05, -20.10, 17.40, -67.95
109186, 23.12, 994.19, 159.94, 195.25, -9.63, 166.00, -1.77, -1.95, -9.44, -1.77, -1.95, -9.44, -1.77, -1.95, -9.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 1.77, 0.85, -9.58, -0.18, -0.42, -0.01, -20.10, 17.40, -67.95
109237, 23.12, 994.19, 159.94, 195.50, -8.50, 165.69, -1.51, -1.60, -9.61, -1.51, -1.60, -9.61, -1.51, -1.60, -9.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, 1.49, 0.37, -9.57, -0.02, -0.35, 0.01, -19.20, 19.80, -66.60
109284, 23.12, 994.19, 159.92, 195.69, -7.75, 165.62, -1.68, -2.00, -9.05, -1.68, -2.00, -9.05, -1.72, -1.99, -8.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, 1.58, 0.58, -9.44, -0.01, -0.22, 0.02, -19.20, 19.80, -66.60
109332, 23.12, 994.19, 159.91, 195.87, -7.12, 165.56, -1.54, -1.79, -9.26, -1.54, -1.79, -9.26, -1.54, -1.79, -9.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, 1.33, 0.82, -9.58, 0.00, -0.26, 0.08, -17.10, 21.00, -67.65
109376, 23.12, 994.20, 159.86, 196.19, -6.62, 165.62, -1.26, -2.37, -9.24, -1.26, -2.37, -9.24, -1.26, -2.37, -9.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, 1.23, 1.03, -9.64, -0.05, -0.23, -0.01, -17.10, 21.00, -67.65
109420, 23.12, 994.20, 159.83, 196.25, -6.00, 165.50, -1.15, -2.36, -9.59, -1.15, -2.36, -9.59, -1.15, -2.36, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.91, 1.55, -10.36, -0.13, -0.11, -0.03, -16.20, 21.15, -68.55
109470, 23.12, 994.19, 159.87, 196.25, -5.75, 165.19, -0.82, -3.21, -10.59, -0.82, -3.21, -10.59, -0.82, -3.21, -10.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, 0.70, 2.08, -10.68, 0.14, -0.01, -0.01, -16.20, 21.15, -68.55
109513, 23.12, 994.19, 159.87, 196.19, -5.69, 165.50, -1.09, -3.74, -11.53, -1.09, -3.74, -11.53, -1.09, -3.74, -11.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, 1.12, 2.58, -11.22, 0.54, 0.15, 0.08, -17.25, 20.10, -69.00
109558, 23.12, 994.20, 159.82, 196.37, -6.31, 167.00, -1.76, -3.70, -11.01, -1.76, -3.70, -11.01, -1.76, -3.70, -11.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, 1.41, 2.18, -11.20, 0.65, 0.49, 0.48, -17.25, 20.10, -69.00
, -1.51, -8.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, 0.79, -0.09, -9.852, -11.31, 0.08, 0.26, -0.22, 6.00, -18.15, -66.15
144469, 23.07, 994.20, 159.79, 237.56, 3.37, -172.37, -0.63, -0.53, -11.32, -0.63, -0.53, -11.32, -0.63, -0.53, -11.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.19, -0.91, -11.80, 0.30, -0.40, -0.21, 7.20, -17.85, -67.20
144517, 23.07, 994.20, 159.78, 235.94, 4.12, -171.56, -0.35, -0.22, -11.97, -0.35, -0.22, -11.97, -0.35, -0.22, -11.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.43, -1.43, -12.16, 0.27, -0.26, -0.07, 7.20, -17.85, -67.20
144560, 23.07, 994.20, 159.81, 234.69, 4.50, -170.87, 1.10, 0.22, -10.61, 1.10, 0.22, -10.61, 1.10, 0.22, -10.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -0.87, -1.64, -10.78, 0.08, 0.42, -0.31, 7.20, -17.85, -67.20
144610, 23.07, 994.20, 159.81, 232.81, 2.81, -170.75, 0.27, -0.06, -8.40, 0.27, -0.06, -8.40, 0.27, -0.06, -8.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, 0.56, -1.17, -8.60, -0.12, 0.65, -0.74, 8.25, -20.10, -67.50
144657, 23.07, 994.20, 159.85, 230.44, 1.50, -170.94, -1.55, -0.53, -8.55, -1.55, -0.53, -8.55, -1.55, -0.53, -8.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, 1.39, -0.89, -9.02, 0.02, -0.61, -0.51, 8.25, -20.10, -67.50
144705, 23.07, 994.19, 159.88, 228.19, 3.00, -170.87, -1.17, -0.26, -9.59, -1.17, -0.26, -9.59, -1.17, -0.26, -9.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.22, -1.36, -10.07, -0.03, -0.88, -0.07, 6.60, -19.80, -66.60
144748, 23.07, 994.20, 159.84, 227.19, 4.87, -170.87, 0.60, -0.10, -9.30, 0.60, -0.10, -9.30, 1.08, -0.27, -9.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -0.64, -1.04, -9.34, -0.19, 0.21, -0.30, 6.60, -19.80, -66.60
144799, 23.07, 994.20, 159.82, 225.75, 4.00, -171.31, 0.25, -0.86, -8.20, -0.03, -1.03, -8.06, -0.03, -1.03, -8.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, 0.66, -0.19, -7.98, -0.05, 0.51, -0.83, 9.45, -20.55, -65.55
144842, 23.07, 994.20, 159.83, 223.12, 2.31, -171.44, -1.79, -1.57, -7.37, -1.79, -1.57, -7.37, -1.79, -1.57, -7.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 1.40, 0.22, -7.90, -0.14, 0.10, -0.56, 9.45, -20.55, -65.55
144885, 23.07, 994.20, 159.84, 221.94, 2.00, -171.75, -1.67, -1.58, -7.95, -1.67, -1.58, -7.95, -1.67, -1.58, -7.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 0.75, -0.04, -9.11, -0.31, -0.15, -0.19, 7.35, -19.50, -67.05
144931, 23.07, 994.20, 159.85, 221.06, 2.25, -172.44, -0.56, -1.12, -9.79, -0.56, -1.12, -9.79, -0.56, -1.12, -9.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.49, -0.28, -10.15, -0.22, -0.06, -0.07, 7.35, -19.50, -67.05
144979, 23.07, 994.20, 159.81, 220.56, 2.37, -173.06, -0.45, -0.97, -10.85, -0.45, -0.97, -10.85, -0.48, -0.92, -10.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 0.20, -0.54, -11.26, 0.05, -0.00, -0.06, 8.55, -19.65, -67.95
145031, 23.07, 994.20, 159.86, 220.19, 2.44, -172.94, -0.56, -0.51, -11.44, -0.56, -0.51, -11.44, -0.56, -0.51, -11.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.55, -0.11, -0.92, -11.93, 0.23, -0.29, 0.21, 8.55, -19.65, -67.95
145075, 23.07, 994.20, 159.81, 220.69, 3.31, -172.37, 0.06, -0.48, -11.66, 0.06, -0.48, -11.66, 0.06, -0.48, -11.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.50, -0.96, -12.02, 0.23, -0.12, 0.31, 9.60, -19.65, -68.25
145121, 23.07, 994.20, 159.80, 221.31, 3.69, -171.87, 0.80, -0.10, -11.43, 0.80, -0.10, -11.43, 0.80, -0.10, -11.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.82, -1.25, -11.58, 0.28, 0.30, 0.21, 9.60, -19.65, -68.25
145169, 23.07, 994.20, 159.84, 222.00, 3.12, -171.19, 0.54, -0.32, -10.06, 0.54, -0.32, -10.06, 0.42, -0.42, -9.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.05, -0.84, -10.00, 0.20, 0.57, 0.00, 9.60, -19.65, -68.25
145212, 23.07, 994.20, 159.82, 222.19, 1.75, -170.56, 0.01, -0.55, -10.04, 0.01, -0.55, -10.04, 0.01, -0.55, -10.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.55, 0.03, -0.77, -10.39, 0.27, -0.32, 0.02, 10.50, -21.75, -67.65
145271, 23.07, 994.20, 159.83, 222.44, 2.75, -170.06, 0.92, -0.63, -9.25, 0.92, -0.63, -9.25, 0.92, -0.63, -9.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, -0.77, -0.61, -9.26, -0.11, -0.06, 0.20, 10.50, -21.75, -67.65
145316, 23.07, 994.19, 159.88, 223.00, 3.00, -170.37, 0.51, -0.96, -8.21, 0.51, -0.96, -8.21, 0.51, -0.96, -8.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, -0.02, -0.20, -7.88, -0.22, 0.60, -0.05, 10.50, -21.75, -67.65
145362, 23.07, 994.19, 159.87, 223.06, 1.75, -170.87, -0.82, -1.55, -6.90, -0.82, -1.55, -6.90, -0.82, -1.55, -6.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.96, 0.20, -6.99, -0.17, 0.75, -0.07, 10.50, -21.75, -67.65
145410, 23.06, 994.19, 159.89, 223.00, -0.25, -171.44, -1.83, -1.97, -6.87, -1.83, -1.97, -6.87, -2.14, -2.08, -7.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, 1.88, 0.72, -7.61, -0.00, -0.06, 0.18, 10.50, -21.75, -67.65
145462, 23.07, 994.20, 159.84, 223.56, -0.37, -171.56, -1.78, -1.70, -8.95, -1.78, -1.70, -8.95, -1.78, -1.70, -8.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, 0.88, 0.10, -9.83, 0.01, -0.53, 0.54, 10.50, -21.75, -67.65
145508, 23.06, 994.20, 159.84, 225.19, 1.12, -171.62, -0.29, -1.12, -10.17, -0.29, -1.12, -10.17, -0.29, -1.12, -10.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.34, -0.34, -10.85, -0.01, 0.25, 0.34, 9.90, -18.30, -68.10
145551, 23.06, 994.20, 159.82, 226.19, 1.06, -171.69, -0.05, -0.85, -11.11, -0.35, -0.76, -11.31, -0.35, -0.76, -11.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.55, 0.83, -0.62, -11.45, 0.18, 0.37, 0.03, 9.90, -18.30, -68.10
145597, 23.06, 994.20, 159.82, 226.50, 0.13, -171.25, -0.82, -0.56, -11.32, -0.82, -0.56, -11.32, -0.82, -0.56, -11.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.68, -0.84, -11.65, 0.32, -0.11, 0.05, 10.05, -19.65, -67.20
145640, 23.06, 994.21, 159.76, 226.56, 0.25, -170.56, -0.99, -0.46, -11.26, -0.99, -0.46, -11.26, -0.99, -0.46, -11.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.35, 0.66, -0.88, -11.68, 0.26, 0.05, 0.15, 10.05, -19.65, -67.20
145690, 23.07, 994.20, 159.82, 227.00, 0.19, -170.19, -0.25, -0.09, -10.89, -0.25, -0.09, -10.89, -0.25, -0.09, -10.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -0.08, -1.36, -10.64, 0.21, 0.05, -0.04, 11.25, -20.25, -67.65
145734, 23.07, 994.20, 159.84, 226.94, -0.13, -169.69, 0.00, -0.23, -8.67, 0.00, -0.23, -8.67, 0.00, -0.23, -8.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, 0.87, -0.96, -9.04, -0.12, 0.53, -0.39, 11.25, -20.25, -67.65
145783, 23.07, 994.20, 159.81, 226.44, -1.31, -169.94, -1.50, -0.54, -8.95, -1.74, -0.53, -9.23, -1.74, -0.53, -9.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 1.44, -0.88, -9.69, -0.05, -0.64, -0.25, 10.95, -20.25, -67.65
145825, 23.07, 994.20, 159.83, 225.56, -0.25, -170.19, -1.21, -0.36, -9.69, -1.21, -0.36, -9.69, -1.21, -0.36, -9.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 0.44, -1.15, -10.23, -0.08, -0.94, 0.15, 10.95, -20.25, -67.65
145876, 23.07, 994.20, 159.80, 225.81, 1.94, -170.56, 0.75, -0.35, -9.37, 0.75, -0.35, -9.37, 0.75, -0.35, -9.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, -0.27, -0.95, -9.31, -0.21, 0.44, -0.13, 12.90, -19.65, -67.20
145923, 23.07, 994.20, 159.79, 225.87, 1.31, -171.06, 0.18, -0.70, -8.45, -0.36, -0.97, -8.10, -0.36, -0.97, -8.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.55, 0.96, -0.21, -8.04, -0.06, 0.51, -0.42, 12.90, -19.65, -67.20
145966, 23.07, 994.21, 159.75, 225.06, -0.13, -171.31, -1.68, -1.33, -7.68, -1.68, -1.33, -7.68, -1.68, -1.33, -7.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 1.34, -0.06, -8.21, -0.12, 0.06, -0.17, 12.90, -19.65, -67.20
146014, 23.07, 994.20, 159.86, 224.81, -0.44, -171.56, -1.19, -1.19, -8.39, -1.19, -1.19, -8.39, -1.19, -1.19, -8.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, 0.69, -0.45, -9.46, -0.32, -0.14, 0.09, 11.10, -19.65, -67.20
146065, 23.07, 994.19, 159.90, 225.37, -0.06, -172.44, -0.22, -0.74, -9.88, -0.22, -0.74, -9.88, -0.22, -0.74, -9.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 0.33, -0.67, -10.12, -0.30, 0.11, -0.00, 11.10, -19.65, -67.20
146115, 23.07, 994.19, 159.90, 225.75, -0.19, -173.31, -0.95, -0.77, -10.63, -0.95, -0.77, -10.63, -0.95, -0.77, -10.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.96, -0.60, -10.70, -0.06, 0.15, -0.07, 12.45, -21.00, -67.65
146161, 23.07, 994.18, 159.97, 225.94, -0.44, -173.50, -1.35, -0.60, -10.72, -1.35, -0.60, -10.72, -1.35, -0.60, -10.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.71, -0.86, -10.96, 0.21, -0.34, 0.26, 12.45, -21.00, -67.65
146207, 23.07, 994.19, 159.92, 226.94, 0.56, -172.94, -0.58, -0.61, -10.71, -0.58, -0.61, -10.71, -0.58, -0.61, -10.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.43, -0.71, -11.07, 0.33, -0.33, 0.23, 12.00, -18.00, -67.05
146251, 23.07, 994.19, 159.90, 227.69, 1.44, -172.19, -0.16, -0.50, -11.13, -0.16, -0.50, -11.13, -0.16, -0.50, -11.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, 0.16, -0.96, -11.08, 0.43, -0.24, 0.13, 12.00, -18.00, -67.05
146294, 23.07, 994.20, 159.85, 228.00, 1.87, -171.25, 0.28, -0.48, -9.81, 0.20, -0.51, -9.68, 0.20, -0.51, -9.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 0.01, -0.80, -10.02, 0.16, 0.29, -0.01, 12.00, -18.00, -67.05
146345, 23.07, 994.19, 159.89, 228.37, 1.37, -170.75, -0.39, -0.44, -10.03, -0.63, -0.41, -10.22, -0.63, -0.41, -10.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 0.22, -1.01, -10.57, 0.20, -0.68, 0.20, 12.00, -18.00, -67.05
146388, 23.07, 994.20, 159.85, 229.19, 3.06, -170.31, 0.58, -0.35, -10.13, 0.58, -0.35, -10.13, 0.58, -0.35, -10.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -1.22, -0.87, -10.08, 0.11, -0.48, 0.28, 12.00, -18.00, -67.05
146436, 23.07, 994.20, 159.84, 230.12, 4.00, -170.19, 0.95, -0.78, -8.84, 0.95, -0.78, -8.84, 0.95, -0.78, -8.84, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, -0.65, -0.48, -9.13, -0.03, 0.19, -0.06, 12.00, -18.00, -67.05
146481, 23.07, 994.20, 159.82, 230.44, 3.37, -170.31, -0.50, -1.38, -7.53, -0.50, -1.38, -7.53, -0.50, -1.38, -7.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, 0.61, 0.22, -7.61, -0.12, 0.55, -0.02, 13.50, -17.25, -64.80
146534, 23.07, 994.20, 159.80, 230.81, 1.94, -170.69, -1.36, -1.76, -7.26, -1.36, -1.76, -7.26, -1.51, -1.80, -7.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 1.58, 0.52, -7.97, -0.09, 0.26, 0.14, 13.50, -17.25, -64.80
146578, 23.07, 994.20, 159.81, 231.69, 1.56, -170.94, -1.73, -1.75, -8.40, -1.73, -1.75, -8.40, -1.73, -1.75, -8.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, 1.21, 0.23, -9.12, 0.04, -0.30, 0.33, 12.45, -16.50, -66.30
146624, 23.07, 994.20, 159.84, 232.69, 2.31, -170.94, -0.75, -1.12, -9.69, -0.75, -1.12, -9.69, -0.57, -0.99, -9.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, 0.41, -0.54, -10.63, 0.01, -0.07, 0.34, 12.45, -16.50, -66.30
146673, 23.07, 994.20, 159.80, 233.81, 2.69, -171.00, 0.23, -0.55, -10.80, 0.23, -0.55, -10.80, 0.23, -0.55, -10.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.11, -0.78, -11.31, 0.01, 0.33, -0.05, 12.45, -16.50, -66.30
146717, 23.07, 994.21, 159.71, 233.87, 2.06, -171.00, -0.31, -0.26, -11.34, -0.31, -0.26, -11.34, -0.31, -0.26, -11.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.59, 0.19, -1.25, -12.04, 0.08, -0.10, -0.07, 10.05, -17.40, -67.20
146768, 23.07, 994.21, 159.75, 233.81, 2.44, -170.81, -0.32, -0.18, -11.51, -0.32, -0.18, -11.51, -0.32, -0.18, -11.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, 0.16, -1.17, -11.81, 0.04, -0.11, 0.16, 10.05, -17.40, -67.20
146814, 23.07, 994.21, 159.77, 234.06, 2.87, -170.69, 0.10, 0.23, -11.70, 0.10, 0.23, -11.70, 0.10, 0.23, -11.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.36, -1.56, -11.05, 0.26, -0.21, -0.01, 9.15, -18.00, -66.30
146860, 23.07, 994.21, 159.78, 233.94, 3.12, -170.06, 0.73, 0.13, -9.38, 0.73, 0.13, -9.38, 0.73, 0.13, -9.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, -0.02, -1.36, -9.64, 0.04, 0.52, -0.40, 9.15, -18.00, -66.30
146905, 23.07, 994.20, 159.84, 233.12, 1.94, -169.94, -0.87, -0.34, -9.01, -0.87, -0.34, -9.01, -0.87, -0.34, -9.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.35, 1.14, -1.11, -9.59, 0.17, -0.41, -0.36, 8.10, -19.05, -65.25
146948, 23.07, 994.20, 159.82, 232.19, 2.19, -169.62, -1.21, -0.15, -9.29, -1.21, -0.15, -9.29, -1.21, -0.15, -9.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.45, 0.39, -1.36, -9.78, 0.13, -0.86, 0.03, 8.10, -19.05, -65.25
146998, 23.07, 994.20, 159.79, 231.94, 4.37, -169.25, 0.93, -0.17, -8.33, 0.93, -0.17, -8.33, 0.93, -0.17, -8.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.55, -0.26, -1.04, -8.39, -0.16, 0.17, -0.20, 8.25, -22.35, -64.05
147041, 23.07, 994.21, 159.73, 231.37, 4.00, -169.62, 0.13, -0.53, -7.71, 0.13, -0.53, -7.71, 0.13, -0.53, -7.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.93, 0.50, -0.62, -7.70, -0.06, 0.39, -0.63, 8.25, -22.35, -64.05
147088, 23.07, 994.20, 159.81, 230.06, 2.94, -169.75, -1.38, -1.01, -7.48, -1.38, -1.01, -7.48, -1.38, -1.01, -7.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, 1.24, -0.41, -8.09, 0.03, -0.05, -0.49, 6.45, -21.90, -65.70
147134, 23.07, 994.20, 159.84, 228.56, 2.62, -169.69, -1.57, -0.90, -8.26, -1.57, -0.90, -8.26, -1.57, -0.90, -8.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 0.93, -0.61, -9.00, -0.04, -0.21, -0.18, 6.45, -21.90, -65.70
147187, 23.07, 994.19, 159.89, 228.00, 3.12, -169.81, -0.77, -0.48, -9.32, -0.55, -0.40, -9.50, -0.55, -0.40, -9.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.74, 0.37, -1.08, -10.26, -0.13, -0.14, -0.07, 6.45, -23.40, -66.75
147231, 23.07, 994.19, 159.87, 227.75, 3.62, -170.12, -0.32, -0.11, -10.65, -0.32, -0.11, -10.65, -0.32, -0.11, -10.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.88, 0.34, -1.35, -11.08, -0.06, -0.09, -0.09, 6.45, -23.40, -66.75
147277, 23.07, 994.19, 159.90, 227.56, 3.81, -170.25, -0.68, 0.18, -11.16, -0.68, 0.28, -11.29, -0.68, 0.28, -11.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, 0.25, -1.68, -11.63, 0.10, -0.33, 0.17, 6.45, -23.40, -66.75
147326, 23.07, 994.19, 159.91, 227.12, 4.75, -170.06, -0.16, 0.24, -11.51, -0.16, 0.24, -11.51, -0.16, 0.24, -11.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.69, 0.11, -1.56, -11.71, 0.29, -0.34, 0.18, 6.75, -23.40, -66.45
147370, 23.07, 994.19, 159.89, 226.75, 5.87, -169.37, 0.82, 0.68, -11.27, 0.82, 0.68, -11.27, 0.82, 0.68, -11.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 24.79, -0.97, -2.02, -11.09, 0.31, -0.04, 0.02, 6.75, -23.40, -66.45
