time [ms], BMP temp [degC], BMP pres [mbar], BMP alt [m], BNO x [deg], BNO y [deg], BNO z [deg], BNO xa [m/s^2], BNO ya [], BNO za [], BNO xg [rad/s], BNO yg [], BNO zg [], BNO xm [uT], BNO ym [], BNO zm [], GPS lat [deg.min], GPS lon [deg.min], GPS speed [m/s], GPS angle [deg], GPS alt [m], GPS sat [#], ICM temp [degC], ICM accel x [m/s^2], ICM accel y [m/s^2], ICM accel z [m/s^2], ICM gyro x [rad/s], ICM gyro y [rad/s], ICM gyro z [rad/s], ICM mag x [], ICM mag y [], ICM mag z []
239903, 16.74, 989.38, 200.65, 146.50, -5.69, -176.44, -1.82, -1.52, -11.12, -2.09, -2.20, -11.83, -2.09, -2.20, -11.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.94, 1.77, 0.86, -11.86, -0.02, 0.33, 0.36, -22.65, 10.35, -67.95
239946, 16.74, 989.38, 200.64, 147.44, -6.56, -176.50, -2.14, -3.43, -11.00, -2.14, -3.43, -11.00, -2.14, -3.43, -11.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.66, 1.91, 1.71, -10.29, 0.37, 0.05, 0.39, -22.65, 10.35, -67.95
239994, 16.74, 989.38, 200.67, 148.31, -6.81, -175.62, -1.75, -2.36, -8.57, -1.75, -2.36, -8.57, -1.75, -2.36, -8.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.94, 1.40, 0.78, -9.26, -0.03, -0.00, 0.48, -22.65, 10.35, -67.95
240041, 16.74, 989.38, 200.66, 149.62, -6.75, -175.31, -0.23, -1.78, -8.07, -0.23, -1.78, -8.07, -0.23, -1.78, -8.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.94, 0.48, 0.54, -8.78, -0.35, 0.10, 0.20, -23.10, 9.30, -67.95
240085, 16.74, 989.38, 200.66, 150.12, -6.87, -176.00, -0.66, -1.84, -8.86, -0.66, -1.84, -8.86, -0.66, -1.84, -8.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.09, 0.86, 0.45, -8.68, -0.10, 0.08, -0.23, -23.10, 9.30, -67.95
240136, 16.74, 989.37, 200.76, 149.56, -7.12, -176.31, -1.60, -1.16, -8.09, -1.60, -1.16, -8.09, -1.60, -1.16, -8.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.09, 1.40, -0.49, -7.95, 0.28, 0.25, -0.12, -24.30, 9.00, -68.40
240183, 16.73, 989.37, 200.72, 149.25, -7.81, -175.62, -1.79, -0.51, -7.32, -1.79, -0.51, -7.32, -1.81, -0.45, -7.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.04, 1.65, -1.20, -8.05, 0.18, 0.33, 0.10, -24.30, 9.00, -68.40
240229, 16.73, 989.37, 200.74, 149.50, -8.75, -175.12, -2.03, -0.50, -8.16, -2.03, -0.50, -8.16, -2.03, -0.50, -8.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.85, 2.36, -0.74, -9.42, 0.03, 0.19, 0.12, -24.60, 8.70, -67.65
240274, 16.73, 989.37, 200.72, 149.75, -9.06, -175.06, -2.65, -0.71, -9.44, -2.65, -0.71, -9.44, -2.57, -0.83, -9.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.70, 2.64, -0.58, -10.52, -0.16, -0.32, 0.10, -24.60, 8.70, -67.65
240325, 16.73, 989.37, 200.76, 150.00, -7.81, -175.50, -2.39, -1.48, -10.95, -2.39, -1.48, -10.95, -2.40, -1.60, -11.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.04, 2.27, 0.37, -11.33, -0.08, -0.78, 0.09, -21.60, 9.60, -67.95
240369, 16.72, 989.37, 200.77, 150.19, -5.62, -175.81, -1.26, -1.56, -11.05, -1.26, -1.56, -11.05, -1.26, -1.56, -11.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.66, -0.17, 0.15, -11.32, -0.07, -0.51, 0.13, -21.60, 9.60, -67.95
240412, 16.72, 989.37, 200.73, 150.37, -4.25, -176.12, 1.10, -1.89, -10.64, 1.10, -1.89, -10.64, 1.10, -1.89, -10.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.75, -0.78, 0.78, -11.25, -0.17, 0.03, -0.39, -21.60, 9.60, -67.95
240458, 16.72, 989.38, 200.64, 149.25, -4.25, -176.56, -0.41, -2.57, -11.65, -0.41, -2.57, -11.65, -0.41, -2.57, -11.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.75, 0.33, 1.25, -11.46, 0.17, 0.49, -0.58, -21.60, 9.60, -67.95
240505, 16.72, 989.38, 200.63, 148.12, -5.37, -176.12, -1.55, -1.97, -10.08, -1.55, -1.97, -10.08, -1.55, -1.97, -10.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.85, 1.91, 0.35, -10.32, 0.17, 0.60, -0.07, -21.60, 9.60, -67.95
240557, 16.72, 989.38, 200.65, 147.94, -7.00, -175.87, -2.19, -1.64, -8.83, -1.82, -1.66, -8.63, -1.82, -1.66, -8.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.75, 1.65, 0.41, -9.32, -0.33, -0.23, -0.15, -21.75, 8.70, -68.10
240601, 16.72, 989.38, 200.68, 147.69, -6.87, -176.75, -1.21, -1.41, -8.97, -1.21, -1.41, -8.97, -1.21, -1.41, -8.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.70, 1.21, -0.11, -8.81, -0.12, -0.52, -0.31, -21.75, 8.70, -68.10
240649, 16.71, 989.38, 200.69, 147.06, -5.75, -177.06, -0.59, -0.90, -8.02, -0.59, -0.90, -8.02, -0.59, -0.90, -8.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.90, 0.14, -0.87, -7.78, 0.10, -0.35, -0.19, -20.10, 10.35, -67.50
240695, 16.71, 989.38, 200.64, 146.44, -4.69, -176.94, -0.28, -0.49, -7.61, -0.28, -0.49, -7.61, -0.28, -0.49, -7.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.70, 0.42, -0.98, -7.89, 0.19, -0.00, -0.11, -20.10, 10.35, -67.50
240739, 16.71, 989.38, 200.65, 146.12, -4.56, -176.56, -1.36, -0.44, -8.48, -1.36, -0.44, -8.48, -1.36, -0.44, -8.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.70, 1.56, -0.65, -9.81, 0.14, 0.32, 0.07, -20.10, 10.35, -67.50
240789, 16.71, 989.37, 200.74, 146.31, -5.44, -176.19, -1.59, -1.06, -9.98, -1.59, -1.06, -9.98, -1.59, -1.06, -9.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.70, 1.75, -0.30, -10.63, -0.05, -0.12, -0.06, -20.10, 10.35, -67.50
240837, 16.71, 989.37, 200.77, 146.25, -5.31, -176.25, -1.36, -1.15, -11.01, -1.36, -1.15, -11.01, -1.05, -1.13, -11.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.85, 0.93, -0.06, -11.71, -0.03, 0.28, 0.15, -19.05, 11.55, -69.00
240883, 16.70, 989.37, 200.77, 146.56, -5.94, -176.37, -0.71, -1.33, -11.27, -0.71, -1.33, -11.27, -0.71, -1.33, -11.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.04, 0.56, -0.19, -11.41, 0.15, 0.16, 0.32, -19.05, 11.55, -69.00
240927, 16.70, 989.37, 200.74, 147.19, -6.25, -176.12, -1.19, -1.87, -10.09, -1.19, -1.87, -10.09, -1.19, -1.87, -10.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.09, 1.80, 1.19, -10.97, -0.22, -0.28, 0.17, -19.80, 10.05, -69.30
240978, 16.70, 989.37, 200.75, 147.62, -5.75, -176.56, -2.49, -1.63, -10.92, -2.49, -1.63, -10.92, -3.04, -2.01, -10.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.04, 3.24, 1.00, -10.42, 0.09, -0.13, -0.14, -19.80, 10.05, -69.30
241022, 16.70, 989.37, 200.73, 147.31, -5.50, -176.56, -1.93, -3.25, -11.14, -1.93, -3.25, -11.14, -1.93, -3.25, -11.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.90, 0.50, 2.73, -10.16, 0.12, 0.32, -0.07, -17.10, 10.50, -67.65
241066, 16.69, 989.37, 200.77, 147.06, -6.06, -176.31, -0.53, -3.76, -8.67, -0.53, -3.76, -8.67, -0.53, -3.76, -8.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.85, -3.27, 1.21, -9.68, 0.14, -0.57, -0.01, -17.10, 10.50, -67.65
241111, 16.69, 989.37, 200.77, 147.19, -5.25, -176.06, -0.99, -1.04, -8.69, -0.99, -1.04, -8.69, -0.99, -1.04, -8.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.90, 2.04, -1.14, -9.09, 0.06, -0.51, -0.31, -16.20, 11.10, -68.55
241157, 16.69, 989.37, 200.72, 146.19, -3.81, -175.94, -2.79, 0.03, -7.70, -2.79, 0.03, -7.70, -2.79, 0.03, -7.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.90, 3.19, -1.88, -7.29, 0.19, -0.15, -0.02, -16.20, 11.10, -68.55
241210, 16.69, 989.38, 200.70, 145.94, -3.44, -175.37, -2.13, -0.01, -7.63, -1.29, 0.16, -8.05, -1.29, 0.16, -8.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.94, 0.91, -1.71, -8.33, 0.27, 0.27, -0.23, -16.20, 11.10, -68.55
241253, 16.69, 989.37, 200.72, 145.44, -4.31, -174.69, -1.71, -0.08, -8.31, -1.71, -0.08, -8.31, -1.71, -0.08, -8.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.90, 1.64, -1.03, -9.07, 0.19, 0.32, -0.24, -16.20, 11.10, -68.55
241301, 16.68, 989.37, 200.75, 144.94, -5.06, -174.25, -0.79, -1.90, -8.04, -0.79, -1.90, -8.04, -0.79, -1.90, -8.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.90, 0.97, 0.84, -8.94, -0.22, -0.08, -0.16, -16.20, 11.10, -68.55
241346, 16.68, 989.37, 200.76, 144.44, -5.12, -174.87, -0.05, -2.18, -10.22, -0.05, -2.18, -10.22, -0.05, -2.18, -10.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 215.09, 0.06, 0.51, -11.44, -0.79, 0.04, -0.80, -15.60, 9.00, -64.80
241399, 16.68, 989.36, 200.81, 142.37, -5.37, -177.25, -2.30, -2.16, -11.84, -2.30, -2.16, -11.84, -2.30, -2.16, -11.84, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.85, 2.29, 0.74, -12.76, -0.45, -0.07, -0.65, -15.60, 9.00, -64.80
241443, 16.68, 989.36, 200.79, 141.12, -5.19, -178.19, -1.82, -1.85, -14.92, -1.82, -1.85, -14.92, -1.82, -1.85, -14.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.94, 0.99, 0.74, -12.45, 0.51, -0.01, 0.15, -14.85, 10.50, -63.75
241490, 16.67, 989.36, 200.82, 141.37, -5.19, -176.94, -2.11, -2.24, -10.27, -2.11, -2.24, -10.27, -1.68, -2.06, -10.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.75, 1.55, 0.57, -10.93, 0.29, 0.46, 0.17, -14.85, 10.50, -63.75
241536, 16.67, 989.35, 200.87, 141.56, -6.44, -176.12, 1.32, -1.58, -9.96, 1.32, -1.58, -9.96, 1.32, -1.58, -9.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.51, -0.76, 0.54, -9.53, -0.23, 0.59, -1.01, -15.75, 10.80, -63.30
241581, 16.67, 989.36, 200.81, 139.50, -7.87, -176.87, 1.12, -1.94, -8.24, 1.12, -1.94, -8.24, 0.49, -1.90, -8.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.70, 0.53, 0.31, -8.75, -0.54, 0.45, -1.40, -15.75, 10.80, -63.30
241631, 16.67, 989.37, 200.77, 135.94, -9.19, -178.87, -1.95, -1.38, -8.06, -1.95, -1.38, -8.06, -1.95, -1.11, -7.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.66, 1.30, -0.56, -7.57, -0.41, 0.36, -0.71, -14.25, 11.25, -62.70
241675, 16.67, 989.37, 200.78, 134.06, -10.13, 179.62, -2.02, -0.70, -7.74, -2.02, -0.70, -7.74, -2.02, -0.70, -7.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.56, 2.52, -0.85, -7.81, -0.12, 0.48, -0.60, -14.25, 11.25, -62.70
241720, 16.67, 989.36, 200.82, 132.69, -11.19, 179.12, -2.24, -0.52, -8.62, -2.24, -0.52, -8.62, -2.24, -0.52, -8.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.66, 1.81, -0.96, -8.77, 0.49, 0.42, -0.64, -14.25, 11.25, -62.70
241764, 16.67, 989.36, 200.83, 131.06, -12.19, 179.75, -2.39, -1.08, -9.22, -2.39, -1.08, -9.22, -2.39, -1.08, -9.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.90, 2.01, -0.17, -9.01, 0.66, 0.13, -0.42, -14.25, 11.25, -62.70
241810, 16.67, 989.36, 200.82, 129.69, -12.69, -178.69, -2.00, -1.60, -8.40, -2.00, -1.60, -8.40, -2.00, -1.60, -8.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.70, 1.53, 0.49, -9.34, 0.31, 0.42, -0.18, -11.55, 10.35, -62.85
241863, 16.66, 989.36, 200.83, 128.94, -13.94, -177.81, -2.21, -2.59, -10.53, -2.62, -2.69, -10.55, -2.62, -2.69, -10.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.66, 2.73, 1.33, -10.76, 0.39, 0.52, -0.24, -11.55, 10.35, -62.85
241906, 16.66, 989.36, 200.85, 128.19, -15.19, -176.94, -3.54, -2.55, -9.85, -3.54, -2.55, -9.85, -3.54, -2.55, -9.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.85, 3.89, 1.54, -10.76, 0.16, 0.04, -0.03, -11.55, 10.35, -62.85
241954, 16.65, 989.36, 200.83, 128.00, -15.31, -176.62, -4.84, -3.39, -9.60, -4.84, -3.39, -9.60, -4.84, -3.39, -9.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.70, 5.02, 2.27, -10.04, -0.10, 0.10, 0.07, -13.50, 9.00, -63.15
241999, 16.65, 989.36, 200.86, 128.25, -15.44, -176.75, -4.36, -3.83, -9.06, -4.36, -3.83, -9.06, -4.36, -3.83, -9.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.90, 3.45, 2.38, -9.27, -0.05, 0.13, 0.22, -13.50, 9.00, -63.15
242053, 16.64, 989.35, 200.91, 128.75, -15.69, -176.75, -2.95, -3.74, -9.90, -2.95, -3.74, -9.90, -2.84, -3.71, -9.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.85, 3.28, 1.80, -9.79, 0.03, 0.12, -0.42, -13.50, 9.00, -63.15
242096, 16.64, 989.34, 200.96, 127.69, -15.94, -177.00, -2.92, -2.75, -8.63, -2.92, -2.75, -8.63, -2.92, -2.75, -8.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.85, 2.60, 1.10, -8.92, -0.14, 0.08, -0.80, -13.50, 9.00, -63.15
242144, 16.63, 989.34, 200.97, 125.94, -16.00, -177.87, -1.94, -2.63, -7.55, -1.94, -2.63, -7.55, -2.50, -2.89, -7.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.94, 1.97, 1.48, -7.98, -0.38, -0.21, -0.60, -11.10, 7.35, -62.55
242190, 16.63, 989.34, 200.98, 124.37, -15.56, -179.44, -2.83, -2.83, -7.48, -2.83, -2.83, -7.48, -2.83, -2.83, -7.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.85, 2.02, 0.97, -7.60, -0.40, 0.19, -0.13, -11.10, 7.35, -62.55
242234, 16.62, 989.35, 200.94, 124.19, -15.81, 179.50, -1.86, -2.25, -8.22, -1.86, -2.25, -8.22, -2.33, -2.46, -8.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.56, 2.20, 1.14, -8.19, 0.01, 0.40, 0.01, -7.80, 6.30, -62.25
242285, 16.62, 989.35, 200.95, 124.12, -16.75, 179.25, -1.79, -2.58, -8.66, -1.84, -2.52, -8.48, -1.84, -2.52, -8.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.75, 2.23, 1.15, -8.53, 0.26, 0.59, 0.18, -7.80, 6.30, -62.25
242329, 16.62, 989.34, 200.96, 124.44, -18.31, -179.87, -2.98, -2.48, -8.55, -2.98, -2.48, -8.55, -2.98, -2.48, -8.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.75, 3.21, 1.08, -8.99, 0.23, 0.34, 0.09, -7.80, 2.55, -61.50
242374, 16.61, 989.34, 201.00, 124.56, -19.06, -179.25, -3.32, -2.60, -10.09, -3.32, -2.60, -10.09, -3.32, -2.60, -10.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.90, 3.33, 1.23, -11.24, 0.25, 0.25, -0.04, -7.80, 2.55, -61.50
242418, 16.61, 989.34, 200.98, 124.31, -19.75, -178.62, -3.18, -3.02, -10.15, -3.18, -3.02, -10.15, -3.18, -3.02, -10.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.90, 3.11, 1.85, -10.39, 0.24, 0.06, 0.00, -6.45, 0.60, -61.20
242464, 16.60, 989.34, 200.98, 124.25, -19.81, -178.12, -4.02, -3.53, -10.13, -4.02, -3.53, -10.13, -4.02, -3.53, -10.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.75, 3.35, 1.86, -11.01, 0.02, -0.10, 0.16, -6.45, 0.60, -61.20
242516, 16.60, 989.34, 201.02, 124.69, -19.50, -177.87, -2.46, -2.70, -10.93, -2.31, -2.53, -10.88, -2.31, -2.53, -10.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.90, 2.38, 1.14, -10.89, 0.15, -0.17, 0.45, -6.45, 0.60, -61.20
242560, 16.60, 989.34, 200.97, 125.75, -19.06, -177.25, -2.46, -2.35, -10.53, -2.46, -2.35, -10.53, -2.46, -2.35, -10.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.66, 1.45, 0.80, -10.23, 0.36, 0.21, 0.50, -6.45, 0.60, -61.20
242608, 16.60, 989.33, 201.06, 126.75, -19.31, -176.06, 0.38, -2.12, -9.16, 0.38, -2.12, -9.16, 0.38, -2.12, -9.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.85, 0.21, 0.91, -9.80, 0.04, 0.16, -0.03, -6.45, 0.60, -61.20
242653, 16.59, 989.34, 200.97, 126.87, -19.87, -175.75, -0.92, -2.00, -8.98, -0.92, -2.00, -8.98, -0.92, -2.00, -8.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.85, 1.80, 0.47, -9.75, -0.37, 0.24, -0.43, -1.05, -7.80, -64.35
242706, 16.59, 989.34, 201.01, 125.87, -20.44, -177.25, -1.65, -1.81, -9.27, -1.65, -1.81, -9.27, -2.01, -1.91, -9.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.66, 2.52, 0.65, -9.83, -0.29, -0.03, -0.41, -1.05, -7.80, -64.35
242749, 16.59, 989.33, 201.05, 125.00, -20.44, -178.31, -4.03, -2.27, -9.48, -4.03, -2.27, -9.48, -4.03, -2.27, -9.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.70, 3.40, 0.89, -9.03, 0.10, 0.17, 0.05, -0.15, -9.00, -66.30
242798, 16.59, 989.34, 200.98, 125.12, -20.81, -178.06, -3.44, -2.55, -8.22, -3.20, -2.61, -8.03, -3.20, -2.61, -8.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.85, 2.80, 1.35, -7.69, 0.18, 0.18, 0.26, -0.15, -9.00, -66.30
242842, 16.59, 989.34, 200.97, 125.69, -21.31, -177.31, -1.80, -2.65, -7.21, -1.80, -2.65, -7.21, -1.80, -2.65, -7.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.56, 2.04, 1.30, -7.82, 0.09, 0.17, 0.08, 0.45, -13.20, -70.20
242886, 16.59, 989.34, 200.99, 125.87, -21.62, -177.06, -2.37, -2.68, -8.04, -2.37, -2.68, -8.04, -2.37, -2.68, -8.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.75, 2.19, 1.19, -8.53, 0.10, 0.01, 0.27, 0.45, -13.20, -70.20
242937, 16.59, 989.35, 200.94, 126.62, -21.56, -176.56, -2.81, -2.40, -8.44, -2.81, -2.40, -8.44, -2.81, -2.40, -8.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.51, 2.60, 0.80, -9.04, -0.05, -0.07, 0.44, 2.70, -15.00, -73.35
242981, 16.59, 989.35, 200.92, 127.94, -21.31, -176.25, -3.15, -1.98, -8.94, -3.15, -1.98, -8.94, -3.15, -1.98, -8.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.90, 3.07, 0.50, -9.91, -0.22, -0.10, 0.46, 2.70, -15.00, -73.35
243025, 16.59, 989.35, 200.95, 129.06, -21.06, -176.37, -3.42, -1.98, -9.70, -3.42, -1.98, -9.70, -3.42, -1.98, -9.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.75, 3.35, 0.81, -10.21, -0.29, -0.01, 0.55, 2.70, -15.00, -73.35
243070, 16.59, 989.35, 200.95, 130.44, -20.94, -176.62, -2.71, -2.75, -9.29, -2.71, -2.75, -9.29, -2.71, -2.75, -9.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.66, 2.54, 1.40, -9.70, -0.31, -0.13, 0.59, 2.70, -15.00, -73.35
243121, 16.59, 989.34, 200.98, 132.31, -20.50, -176.87, -2.27, -2.75, -8.54, -2.27, -2.75, -8.54, -2.27, -2.75, -8.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.85, 2.27, 1.33, -8.57, -0.21, -0.32, 0.73, 7.65, -15.75, -91.35
243169, 16.59, 989.34, 201.02, 134.50, -19.50, -176.81, -3.20, -2.46, -8.76, -3.20, -2.46, -8.76, -2.64, -2.24, -8.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.70, 2.39, 0.47, -9.21, -0.15, -0.13, 0.91, 7.65, -15.75, -91.35
243212, 16.59, 989.34, 200.97, 137.12, -19.00, -176.44, -1.31, -1.46, -9.82, -1.31, -1.46, -9.82, -1.31, -1.46, -9.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.70, 1.48, 0.22, -10.03, -0.01, 0.13, 0.66, 7.80, -11.10, -106.05
243260, 16.58, 989.34, 200.99, 138.50, -19.37, -175.87, -0.90, -2.11, -10.24, -0.78, -2.15, -10.04, -0.78, -2.15, -10.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.56, 1.14, 0.85, -9.95, 0.16, 0.17, 0.24, 7.80, -11.10, -106.05
243304, 16.58, 989.35, 200.95, 139.12, -19.62, -175.37, -0.91, -2.13, -8.11, -0.91, -2.13, -8.11, -0.91, -2.13, -8.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.66, 1.64, 1.02, -8.97, -0.47, -0.26, -0.17, 7.80, -11.10, -106.05
243356, 16.58, 989.34, 200.97, 138.81, -18.87, -177.00, -1.38, -2.48, -8.78, -1.38, -2.48, -8.78, -1.38, -2.48, -8.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.56, 1.74, 0.66, -10.08, -0.66, -0.48, -0.37, -4.20, -8.10, -111.75
243401, 16.58, 989.34, 201.02, 138.25, -17.81, -178.75, -3.89, -2.14, -10.69, -3.89, -2.14, -10.69, -3.89, -2.14, -10.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.85, 3.27, 0.72, -10.30, -0.06, -0.32, 0.05, -4.20, -8.10, -111.75
243450, 16.57, 989.34, 201.03, 138.31, -16.87, -179.19, -2.79, -1.34, -8.92, -2.46, -1.12, -9.12, -2.46, -1.12, -9.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.85, 2.01, -0.44, -9.60, 0.22, -0.24, 0.22, -10.80, -2.10, -111.45
243493, 16.57, 989.33, 201.06, 138.81, -16.25, -178.44, -2.00, -1.13, -10.00, -2.00, -1.13, -10.00, -2.00, -1.13, -10.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.75, 2.25, -0.16, -10.37, 0.34, -0.34, 0.03, -10.80, -2.10, -111.45
243537, 16.57, 989.34, 201.00, 138.69, -15.56, -177.75, -1.83, -1.54, -10.24, -1.83, -1.54, -10.24, -1.83, -1.54, -10.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.66, 0.81, 0.36, -10.64, 0.15, -0.05, -0.41, -10.80, -2.10, -111.45
243587, 16.57, 989.34, 201.01, 137.50, -15.31, -177.56, -0.56, -2.14, -10.38, -0.56, -2.14, -10.38, -0.56, -2.14, -10.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.70, 0.67, 0.79, -10.90, -0.01, 0.03, -0.52, -10.80, -2.10, -111.45
243631, 16.57, 989.34, 200.98, 136.31, -15.44, -177.94, -1.40, -2.33, -10.47, -1.40, -2.33, -10.47, -1.13, -2.21, -10.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.51, 0.72, 0.49, -10.61, 0.15, 0.14, -0.40, -13.95, -0.30, -106.05
243676, 16.57, 989.34, 200.98, 135.12, -15.81, -177.94, -0.79, -1.81, -10.29, -0.79, -1.81, -10.29, -0.79, -1.81, -10.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.66, 1.85, 0.59, -10.01, 0.38, -0.31, -0.63, -13.95, -0.30, -106.05
243722, 16.57, 989.35, 200.93, 133.62, -15.25, -177.44, -4.77, -1.98, -10.57, -5.32, -2.04, -10.41, -5.32, -2.04, -10.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.51, 3.99, 0.63, -10.06, 0.79, -0.02, -0.15, -16.20, -1.05, -108.15
243774, 16.57, 989.35, 200.91, 132.69, -15.00, -175.50, -2.83, -2.53, -8.93, -2.83, -2.53, -8.93, -2.83, -2.53, -8.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.85, 2.60, 1.16, -9.53, 0.71, 0.11, 0.15, -16.20, -1.05, -108.15
243822, 16.56, 989.35, 200.88, 132.81, -15.31, -173.37, -2.25, -2.86, -8.76, -2.25, -2.86, -8.76, -2.25, -2.86, -8.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.75, 1.57, 1.66, -8.89, 0.47, 0.14, 0.15, -16.20, -1.05, -108.15
243867, 16.56, 989.35, 200.87, 133.06, -15.50, -171.94, -2.01, -2.74, -8.04, -2.01, -2.74, -8.04, -2.01, -2.74, -8.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.56, 2.26, 1.12, -8.64, 0.04, -0.03, 0.21, -16.20, -1.05, -108.15
243913, 16.56, 989.36, 200.81, 133.50, -15.38, -171.56, -2.44, -1.72, -7.38, -2.00, -1.26, -7.76, -2.00, -1.26, -7.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0, 214.85, 1.96, -0.42, -8.56, -0.27, -0.13, 0.03, -18.45, -8.70, -106.65
